Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime
15/12/2004,16:00:00,-200.0,1063.0,150.0,,909.0,933.0,806.0,176.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 16:00:00
15/12/2004,17:00:00,-200.0,1063.0,150.0,,909.0,1237.0,806.0,229.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 17:00:00
15/12/2004,18:00:00,-200.0,1063.0,150.0,,909.0,1137.0,806.0,214.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 18:00:00
15/12/2004,19:00:00,-200.0,1063.0,150.0,,909.0,484.0,806.0,137.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 19:00:00
15/12/2004,20:00:00,-200.0,1063.0,150.0,,909.0,325.0,806.0,115.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 20:00:00
15/12/2004,21:00:00,-200.0,1063.0,150.0,,909.0,292.0,806.0,107.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 21:00:00
15/12/2004,22:00:00,-200.0,1063.0,150.0,,909.0,303.0,806.0,105.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 22:00:00
15/12/2004,23:00:00,-200.0,1063.0,150.0,,909.0,242.0,806.0,96.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-15 23:00:00
16/12/2004,00:00:00,-200.0,1063.0,150.0,,909.0,314.0,806.0,100.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 00:00:00
16/12/2004,01:00:00,2.0,1063.0,150.0,,909.0,289.0,806.0,100.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 01:00:00
16/12/2004,02:00:00,-200.0,1063.0,150.0,,909.0,224.0,806.0,92.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 02:00:00
16/12/2004,03:00:00,-200.0,1063.0,150.0,,909.0,180.0,806.0,109.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 03:00:00
16/12/2004,04:00:00,-200.0,1063.0,150.0,,909.0,191.0,806.0,81.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 04:00:00
16/12/2004,05:00:00,1.0,1063.0,150.0,,909.0,149.0,806.0,74.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 05:00:00
16/12/2004,06:00:00,1.0,1063.0,150.0,,909.0,212.0,806.0,81.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 06:00:00
16/12/2004,07:00:00,-200.0,1063.0,150.0,,909.0,398.0,806.0,99.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 07:00:00
16/12/2004,08:00:00,-200.0,1063.0,150.0,,909.0,763.0,806.0,123.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 08:00:00
16/12/2004,09:00:00,-200.0,1063.0,150.0,,909.0,905.0,806.0,146.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 09:00:00
16/12/2004,10:00:00,-200.0,1063.0,150.0,,909.0,849.0,806.0,161.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 10:00:00
16/12/2004,11:00:00,-200.0,1063.0,150.0,,909.0,1015.0,806.0,210.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 11:00:00
16/12/2004,12:00:00,-200.0,1063.0,150.0,,909.0,845.0,806.0,190.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 12:00:00
16/12/2004,13:00:00,-200.0,1063.0,150.0,,909.0,740.0,806.0,170.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 13:00:00
16/12/2004,14:00:00,-200.0,1063.0,150.0,,909.0,1018.0,806.0,212.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 14:00:00
16/12/2004,15:00:00,-200.0,1063.0,150.0,,909.0,1058.0,806.0,217.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 15:00:00
16/12/2004,16:00:00,-200.0,1063.0,150.0,,909.0,1182.0,806.0,236.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 16:00:00
16/12/2004,17:00:00,-200.0,1063.0,150.0,,909.0,1089.0,806.0,217.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 17:00:00
16/12/2004,18:00:00,-200.0,1063.0,150.0,,909.0,1186.0,806.0,231.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 18:00:00
16/12/2004,19:00:00,-200.0,1063.0,150.0,,909.0,1235.0,806.0,227.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 19:00:00
16/12/2004,20:00:00,-200.0,1063.0,150.0,,909.0,1253.0,806.0,219.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 20:00:00
16/12/2004,21:00:00,-200.0,1063.0,150.0,,909.0,1237.0,806.0,203.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 21:00:00
16/12/2004,22:00:00,-200.0,1063.0,150.0,,909.0,1060.0,806.0,186.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 22:00:00
16/12/2004,23:00:00,-200.0,1063.0,150.0,,909.0,873.0,806.0,173.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-16 23:00:00
17/12/2004,00:00:00,-200.0,1063.0,150.0,,909.0,807.0,806.0,162.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 00:00:00
17/12/2004,01:00:00,-200.0,1063.0,150.0,,909.0,798.0,806.0,161.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 01:00:00
17/12/2004,02:00:00,-200.0,1063.0,150.0,,909.0,691.0,806.0,144.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 02:00:00
17/12/2004,03:00:00,-200.0,1063.0,150.0,,909.0,180.0,806.0,109.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 03:00:00
17/12/2004,04:00:00,-200.0,1063.0,150.0,,909.0,433.0,806.0,119.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 04:00:00
17/12/2004,05:00:00,-200.0,1063.0,150.0,,909.0,371.0,806.0,112.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 05:00:00
17/12/2004,06:00:00,2.0,1063.0,150.0,,909.0,469.0,806.0,111.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 06:00:00
17/12/2004,07:00:00,-200.0,1063.0,150.0,,909.0,658.0,806.0,122.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 07:00:00
17/12/2004,08:00:00,-200.0,1063.0,150.0,,909.0,854.0,806.0,137.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 08:00:00
17/12/2004,09:00:00,-200.0,1063.0,150.0,,909.0,1005.0,806.0,151.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 09:00:00
17/12/2004,10:00:00,5.0,1063.0,150.0,,909.0,937.0,806.0,164.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 10:00:00
17/12/2004,11:00:00,-200.0,1063.0,150.0,,909.0,963.0,806.0,198.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 11:00:00
17/12/2004,12:00:00,-200.0,1063.0,150.0,,909.0,635.0,806.0,213.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 12:00:00
17/12/2004,13:00:00,-200.0,1063.0,150.0,,909.0,521.0,806.0,164.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 13:00:00
17/12/2004,14:00:00,-200.0,1063.0,150.0,,909.0,613.0,806.0,177.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 14:00:00
17/12/2004,15:00:00,-200.0,1063.0,150.0,,909.0,516.0,806.0,168.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 15:00:00
17/12/2004,16:00:00,-200.0,1063.0,150.0,,909.0,446.0,806.0,150.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 16:00:00
17/12/2004,17:00:00,-200.0,1063.0,150.0,,909.0,499.0,806.0,152.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 17:00:00
17/12/2004,18:00:00,-200.0,1063.0,150.0,,909.0,407.0,806.0,138.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 18:00:00
17/12/2004,19:00:00,-200.0,1063.0,150.0,,909.0,418.0,806.0,129.0,1463.0,963.0,-200.0,-200.0,-200.0,2004-12-17 19:00:00
17/12/2004,20:00:00,-200.0,1325.0,150.0,,1191.0,403.0,564.0,130.0,1542.0,1389.0,-200.0,-200.0,-200.0,2004-12-17 20:00:00
17/12/2004,21:00:00,-200.0,1316.0,150.0,,1099.0,412.0,610.0,137.0,1451.0,1268.0,-200.0,-200.0,-200.0,2004-12-17 21:00:00
17/12/2004,22:00:00,-200.0,1170.0,150.0,,906.0,322.0,707.0,125.0,1317.0,1046.0,-200.0,-200.0,-200.0,2004-12-17 22:00:00
17/12/2004,23:00:00,-200.0,1061.0,150.0,,800.0,200.0,819.0,106.0,1232.0,862.0,-200.0,-200.0,-200.0,2004-12-17 23:00:00
18/12/2004,00:00:00,-200.0,1109.0,150.0,,855.0,244.0,787.0,121.0,1220.0,866.0,-200.0,-200.0,-200.0,2004-12-18 00:00:00
18/12/2004,01:00:00,-200.0,1025.0,150.0,,794.0,199.0,848.0,101.0,1202.0,788.0,-200.0,-200.0,-200.0,2004-12-18 01:00:00
18/12/2004,02:00:00,-200.0,1086.0,150.0,,769.0,190.0,822.0,100.0,1196.0,857.0,-200.0,-200.0,-200.0,2004-12-18 02:00:00
18/12/2004,03:00:00,-200.0,1058.0,150.0,,727.0,180.0,834.0,109.0,1193.0,860.0,-200.0,-200.0,-200.0,2004-12-18 03:00:00
18/12/2004,04:00:00,1.0,1034.0,150.0,,719.0,153.0,858.0,86.0,1189.0,845.0,-200.0,-200.0,-200.0,2004-12-18 04:00:00
18/12/2004,05:00:00,-200.0,1065.0,150.0,,816.0,215.0,777.0,90.0,1245.0,873.0,-200.0,-200.0,-200.0,2004-12-18 05:00:00
18/12/2004,06:00:00,1.0,988.0,150.0,,774.0,206.0,842.0,89.0,1189.0,841.0,-200.0,-200.0,-200.0,2004-12-18 06:00:00
18/12/2004,07:00:00,-200.0,986.0,150.0,,785.0,225.0,842.0,96.0,1173.0,853.0,-200.0,-200.0,-200.0,2004-12-18 07:00:00
18/12/2004,08:00:00,-200.0,1136.0,150.0,,1015.0,416.0,702.0,125.0,1287.0,1063.0,-200.0,-200.0,-200.0,2004-12-18 08:00:00
18/12/2004,09:00:00,-200.0,1256.0,150.0,,1184.0,613.0,582.0,143.0,1448.0,1276.0,-200.0,-200.0,-200.0,2004-12-18 09:00:00
18/12/2004,10:00:00,-200.0,1228.0,150.0,,1170.0,567.0,596.0,153.0,1375.0,1332.0,-200.0,-200.0,-200.0,2004-12-18 10:00:00
18/12/2004,11:00:00,-200.0,956.0,150.0,,931.0,409.0,799.0,140.0,1046.0,1015.0,-200.0,-200.0,-200.0,2004-12-18 11:00:00
18/12/2004,12:00:00,1.0,781.0,150.0,,704.0,183.0,1062.0,92.0,842.0,594.0,-200.0,-200.0,-200.0,2004-12-18 12:00:00
18/12/2004,13:00:00,-200.0,759.0,150.0,,699.0,140.0,1223.0,78.0,799.0,501.0,-200.0,-200.0,-200.0,2004-12-18 13:00:00
18/12/2004,14:00:00,-200.0,722.0,150.0,,671.0,133.0,1596.0,68.0,737.0,448.0,-200.0,-200.0,-200.0,2004-12-18 14:00:00
18/12/2004,15:00:00,-200.0,699.0,150.0,,613.0,115.0,1731.0,64.0,682.0,387.0,-200.0,-200.0,-200.0,2004-12-18 15:00:00
18/12/2004,16:00:00,-200.0,755.0,150.0,,690.0,157.0,1653.0,80.0,750.0,467.0,-200.0,-200.0,-200.0,2004-12-18 16:00:00
18/12/2004,17:00:00,-200.0,746.0,150.0,,684.0,149.0,1301.0,81.0,764.0,484.0,-200.0,-200.0,-200.0,2004-12-18 17:00:00
18/12/2004,18:00:00,-200.0,784.0,150.0,,744.0,219.0,1080.0,102.0,802.0,608.0,-200.0,-200.0,-200.0,2004-12-18 18:00:00
18/12/2004,19:00:00,-200.0,931.0,150.0,,972.0,424.0,868.0,132.0,974.0,953.0,-200.0,-200.0,-200.0,2004-12-18 19:00:00
18/12/2004,20:00:00,-200.0,1112.0,150.0,,1267.0,659.0,671.0,162.0,1250.0,1307.0,-200.0,-200.0,-200.0,2004-12-18 20:00:00
18/12/2004,21:00:00,-200.0,1133.0,150.0,,1215.0,727.0,674.0,179.0,1196.0,1415.0,-200.0,-200.0,-200.0,2004-12-18 21:00:00
18/12/2004,22:00:00,2.0,886.0,150.0,,917.0,398.0,908.0,148.0,901.0,1023.0,-200.0,-200.0,-200.0,2004-12-18 22:00:00
18/12/2004,23:00:00,-200.0,993.0,150.0,,1030.0,414.0,805.0,146.0,1005.0,1154.0,-200.0,-200.0,-200.0,2004-12-18 23:00:00
19/12/2004,00:00:00,-200.0,1215.0,150.0,,1167.0,600.0,664.0,164.0,1181.0,1426.0,-200.0,-200.0,-200.0,2004-12-19 00:00:00
19/12/2004,01:00:00,-200.0,1160.0,150.0,,1083.0,596.0,706.0,162.0,1114.0,1363.0,-200.0,-200.0,-200.0,2004-12-19 01:00:00
19/12/2004,02:00:00,-200.0,928.0,150.0,,819.0,225.0,919.0,118.0,923.0,1006.0,-200.0,-200.0,-200.0,2004-12-19 02:00:00
19/12/2004,03:00:00,1.0,879.0,150.0,,722.0,180.0,1014.0,109.0,878.0,873.0,-200.0,-200.0,-200.0,2004-12-19 03:00:00
19/12/2004,04:00:00,-200.0,833.0,150.0,,632.0,120.0,1107.0,78.0,834.0,760.0,-200.0,-200.0,-200.0,2004-12-19 04:00:00
19/12/2004,05:00:00,1.0,840.0,150.0,,649.0,126.0,1044.0,79.0,869.0,799.0,-200.0,-200.0,-200.0,2004-12-19 05:00:00
19/12/2004,06:00:00,-200.0,848.0,150.0,,612.0,83.0,1169.0,62.0,852.0,703.0,-200.0,-200.0,-200.0,2004-12-19 06:00:00
19/12/2004,07:00:00,-200.0,828.0,150.0,,660.0,156.0,1078.0,85.0,881.0,781.0,-200.0,-200.0,-200.0,2004-12-19 07:00:00
19/12/2004,08:00:00,1.0,847.0,150.0,,698.0,240.0,1034.0,110.0,905.0,815.0,-200.0,-200.0,-200.0,2004-12-19 08:00:00
19/12/2004,09:00:00,1.0,868.0,150.0,,665.0,186.0,1067.0,99.0,865.0,800.0,-200.0,-200.0,-200.0,2004-12-19 09:00:00
19/12/2004,10:00:00,-200.0,970.0,150.0,,819.0,224.0,923.0,101.0,959.0,926.0,-200.0,-200.0,-200.0,2004-12-19 10:00:00
19/12/2004,11:00:00,-200.0,1077.0,150.0,,963.0,386.0,761.0,129.0,1081.0,1151.0,-200.0,-200.0,-200.0,2004-12-19 11:00:00
19/12/2004,12:00:00,-200.0,1058.0,150.0,,962.0,397.0,778.0,132.0,1058.0,1153.0,-200.0,-200.0,-200.0,2004-12-19 12:00:00
19/12/2004,13:00:00,-200.0,1136.0,150.0,,1067.0,477.0,702.0,148.0,1143.0,1298.0,-200.0,-200.0,-200.0,2004-12-19 13:00:00
19/12/2004,14:00:00,3.0,1228.0,150.0,,1068.0,405.0,658.0,134.0,1264.0,1238.0,-200.0,-200.0,-200.0,2004-12-19 14:00:00
19/12/2004,15:00:00,-200.0,1235.0,150.0,,1118.0,453.0,612.0,148.0,1354.0,1222.0,-200.0,-200.0,-200.0,2004-12-19 15:00:00
19/12/2004,16:00:00,-200.0,1217.0,150.0,,1036.0,459.0,661.0,146.0,1260.0,1171.0,-200.0,-200.0,-200.0,2004-12-19 16:00:00
19/12/2004,17:00:00,-200.0,1298.0,150.0,,1082.0,452.0,642.0,148.0,1287.0,1237.0,-200.0,-200.0,-200.0,2004-12-19 17:00:00
19/12/2004,18:00:00,-200.0,1327.0,150.0,,1219.0,579.0,582.0,175.0,1453.0,1366.0,-200.0,-200.0,-200.0,2004-12-19 18:00:00
19/12/2004,19:00:00,-200.0,1293.0,150.0,,1136.0,542.0,631.0,170.0,1365.0,1278.0,-200.0,-200.0,-200.0,2004-12-19 19:00:00
19/12/2004,20:00:00,-200.0,1353.0,150.0,,1187.0,601.0,599.0,173.0,1424.0,1293.0,-200.0,-200.0,-200.0,2004-12-19 20:00:00
19/12/2004,21:00:00,-200.0,1254.0,150.0,,1111.0,521.0,630.0,151.0,1360.0,1198.0,-200.0,-200.0,-200.0,2004-12-19 21:00:00
19/12/2004,22:00:00,-200.0,1189.0,150.0,,999.0,411.0,680.0,129.0,1286.0,1115.0,-200.0,-200.0,-200.0,2004-12-19 22:00:00
19/12/2004,23:00:00,-200.0,1183.0,150.0,,944.0,382.0,731.0,126.0,1226.0,1092.0,-200.0,-200.0,-200.0,2004-12-19 23:00:00
20/12/2004,00:00:00,-200.0,1185.0,150.0,,966.0,421.0,711.0,127.0,1250.0,1104.0,-200.0,-200.0,-200.0,2004-12-20 00:00:00
20/12/2004,01:00:00,-200.0,1098.0,150.0,,859.0,362.0,792.0,118.0,1211.0,1006.0,-200.0,-200.0,-200.0,2004-12-20 01:00:00
20/12/2004,02:00:00,-200.0,938.0,150.0,,639.0,104.0,1020.0,83.0,1059.0,777.0,-200.0,-200.0,-200.0,2004-12-20 02:00:00
20/12/2004,03:00:00,-200.0,883.0,150.0,,583.0,180.0,1116.0,109.0,1019.0,710.0,-200.0,-200.0,-200.0,2004-12-20 03:00:00
20/12/2004,04:00:00,-200.0,839.0,150.0,,536.0,69.0,1229.0,60.0,970.0,600.0,-200.0,-200.0,-200.0,2004-12-20 04:00:00
20/12/2004,05:00:00,-200.0,784.0,150.0,,479.0,41.0,1365.0,37.0,905.0,477.0,-200.0,-200.0,-200.0,2004-12-20 05:00:00
20/12/2004,06:00:00,-200.0,779.0,150.0,,466.0,46.0,1393.0,39.0,881.0,454.0,-200.0,-200.0,-200.0,2004-12-20 06:00:00
20/12/2004,07:00:00,1.0,883.0,150.0,,625.0,118.0,1069.0,70.0,997.0,630.0,-200.0,-200.0,-200.0,2004-12-20 07:00:00
20/12/2004,08:00:00,-200.0,970.0,150.0,,776.0,295.0,873.0,108.0,1059.0,858.0,-200.0,-200.0,-200.0,2004-12-20 08:00:00
20/12/2004,09:00:00,-200.0,1012.0,150.0,,861.0,311.0,785.0,119.0,1133.0,951.0,-200.0,-200.0,-200.0,2004-12-20 09:00:00
20/12/2004,10:00:00,-200.0,934.0,150.0,,766.0,269.0,878.0,111.0,1047.0,836.0,-200.0,-200.0,-200.0,2004-12-20 10:00:00
20/12/2004,11:00:00,-200.0,888.0,150.0,,700.0,225.0,956.0,106.0,999.0,721.0,-200.0,-200.0,-200.0,2004-12-20 11:00:00
20/12/2004,12:00:00,-200.0,918.0,150.0,,737.0,220.0,1007.0,105.0,1030.0,703.0,-200.0,-200.0,-200.0,2004-12-20 12:00:00
20/12/2004,13:00:00,-200.0,901.0,150.0,,747.0,216.0,1001.0,114.0,1020.0,657.0,-200.0,-200.0,-200.0,2004-12-20 13:00:00
20/12/2004,14:00:00,-200.0,857.0,150.0,,708.0,162.0,972.0,93.0,983.0,581.0,-200.0,-200.0,-200.0,2004-12-20 14:00:00
20/12/2004,15:00:00,-200.0,838.0,150.0,,699.0,152.0,1015.0,89.0,944.0,546.0,-200.0,-200.0,-200.0,2004-12-20 15:00:00
20/12/2004,16:00:00,-200.0,869.0,150.0,,772.0,183.0,1051.0,102.0,966.0,641.0,-200.0,-200.0,-200.0,2004-12-20 16:00:00
20/12/2004,17:00:00,-200.0,928.0,150.0,,850.0,254.0,1118.0,129.0,1004.0,794.0,-200.0,-200.0,-200.0,2004-12-20 17:00:00
20/12/2004,18:00:00,-200.0,1037.0,150.0,,1047.0,355.0,869.0,151.0,1159.0,1042.0,-200.0,-200.0,-200.0,2004-12-20 18:00:00
20/12/2004,19:00:00,-200.0,980.0,150.0,,1008.0,341.0,758.0,151.0,1103.0,993.0,-200.0,-200.0,-200.0,2004-12-20 19:00:00
20/12/2004,20:00:00,4.0,978.0,150.0,,1031.0,341.0,765.0,149.0,1066.0,968.0,-200.0,-200.0,-200.0,2004-12-20 20:00:00
20/12/2004,21:00:00,-200.0,891.0,150.0,,882.0,342.0,885.0,149.0,950.0,894.0,-200.0,-200.0,-200.0,2004-12-20 21:00:00
20/12/2004,22:00:00,-200.0,762.0,150.0,,657.0,186.0,1158.0,114.0,783.0,592.0,-200.0,-200.0,-200.0,2004-12-20 22:00:00
20/12/2004,23:00:00,-200.0,794.0,150.0,,687.0,170.0,1100.0,104.0,826.0,611.0,-200.0,-200.0,-200.0,2004-12-20 23:00:00
21/12/2004,00:00:00,-200.0,799.0,150.0,,690.0,169.0,1125.0,104.0,823.0,611.0,-200.0,-200.0,-200.0,2004-12-21 00:00:00
21/12/2004,01:00:00,-200.0,818.0,150.0,,725.0,246.0,1065.0,127.0,849.0,694.0,-200.0,-200.0,-200.0,2004-12-21 01:00:00
21/12/2004,02:00:00,-200.0,691.0,150.0,,471.0,63.0,1552.0,53.0,698.0,357.0,-200.0,-200.0,-200.0,2004-12-21 02:00:00
21/12/2004,03:00:00,-200.0,697.0,150.0,,455.0,180.0,1726.0,109.0,698.0,318.0,-200.0,-200.0,-200.0,2004-12-21 03:00:00
21/12/2004,04:00:00,-200.0,697.0,150.0,,437.0,44.0,1705.0,39.0,702.0,325.0,-200.0,-200.0,-200.0,2004-12-21 04:00:00
21/12/2004,05:00:00,-200.0,716.0,150.0,,473.0,54.0,1595.0,41.0,734.0,343.0,-200.0,-200.0,-200.0,2004-12-21 05:00:00
21/12/2004,06:00:00,-200.0,791.0,150.0,,598.0,176.0,1186.0,97.0,802.0,608.0,-200.0,-200.0,-200.0,2004-12-21 06:00:00
21/12/2004,07:00:00,-200.0,804.0,150.0,,630.0,236.0,1188.0,120.0,806.0,712.0,-200.0,-200.0,-200.0,2004-12-21 07:00:00
21/12/2004,08:00:00,-200.0,1093.0,150.0,,1098.0,613.0,782.0,167.0,1221.0,1173.0,-200.0,-200.0,-200.0,2004-12-21 08:00:00
21/12/2004,09:00:00,-200.0,1179.0,150.0,,1390.0,755.0,567.0,198.0,1453.0,1459.0,-200.0,-200.0,-200.0,2004-12-21 09:00:00
21/12/2004,10:00:00,-200.0,951.0,150.0,,953.0,460.0,812.0,157.0,1022.0,1055.0,-200.0,-200.0,-200.0,2004-12-21 10:00:00
21/12/2004,11:00:00,-200.0,882.0,150.0,,826.0,280.0,952.0,125.0,910.0,799.0,-200.0,-200.0,-200.0,2004-12-21 11:00:00
21/12/2004,12:00:00,-200.0,897.0,150.0,,845.0,322.0,942.0,135.0,943.0,787.0,-200.0,-200.0,-200.0,2004-12-21 12:00:00
21/12/2004,13:00:00,-200.0,949.0,150.0,,965.0,349.0,860.0,138.0,1041.0,892.0,-200.0,-200.0,-200.0,2004-12-21 13:00:00
21/12/2004,14:00:00,-200.0,896.0,150.0,,891.0,297.0,921.0,132.0,935.0,766.0,-200.0,-200.0,-200.0,2004-12-21 14:00:00
21/12/2004,15:00:00,-200.0,908.0,150.0,,886.0,353.0,922.0,142.0,947.0,835.0,-200.0,-200.0,-200.0,2004-12-21 15:00:00
21/12/2004,16:00:00,-200.0,959.0,150.0,,924.0,316.0,899.0,137.0,993.0,897.0,-200.0,-200.0,-200.0,2004-12-21 16:00:00
21/12/2004,17:00:00,-200.0,994.0,150.0,,1005.0,348.0,832.0,145.0,1054.0,1009.0,-200.0,-200.0,-200.0,2004-12-21 17:00:00
21/12/2004,18:00:00,-200.0,1081.0,150.0,,1202.0,445.0,691.0,166.0,1230.0,1250.0,-200.0,-200.0,-200.0,2004-12-21 18:00:00
21/12/2004,19:00:00,-200.0,1081.0,150.0,,1164.0,457.0,705.0,165.0,1171.0,1283.0,-200.0,-200.0,-200.0,2004-12-21 19:00:00
21/12/2004,20:00:00,-200.0,1175.0,150.0,,1248.0,516.0,661.0,175.0,1308.0,1377.0,-200.0,-200.0,-200.0,2004-12-21 20:00:00
21/12/2004,21:00:00,4.0,1123.0,150.0,,1110.0,575.0,732.0,185.0,1152.0,1322.0,-200.0,-200.0,-200.0,2004-12-21 21:00:00
21/12/2004,22:00:00,-200.0,1032.0,150.0,,952.0,449.0,833.0,166.0,1025.0,1198.0,-200.0,-200.0,-200.0,2004-12-21 22:00:00
21/12/2004,23:00:00,-200.0,927.0,150.0,,805.0,289.0,965.0,140.0,918.0,1007.0,-200.0,-200.0,-200.0,2004-12-21 23:00:00
22/12/2004,00:00:00,-200.0,952.0,150.0,,838.0,268.0,948.0,133.0,937.0,976.0,-200.0,-200.0,-200.0,2004-12-22 00:00:00
22/12/2004,01:00:00,-200.0,987.0,150.0,,883.0,343.0,913.0,144.0,949.0,1013.0,-200.0,-200.0,-200.0,2004-12-22 01:00:00
22/12/2004,02:00:00,-200.0,902.0,150.0,,761.0,222.0,1048.0,126.0,872.0,868.0,-200.0,-200.0,-200.0,2004-12-22 02:00:00
22/12/2004,03:00:00,-200.0,833.0,150.0,,648.0,180.0,1135.0,109.0,814.0,760.0,-200.0,-200.0,-200.0,2004-12-22 03:00:00
22/12/2004,04:00:00,-200.0,776.0,150.0,,525.0,87.0,1391.0,72.0,770.0,585.0,-200.0,-200.0,-200.0,2004-12-22 04:00:00
22/12/2004,05:00:00,-200.0,812.0,150.0,,541.0,89.0,1309.0,70.0,774.0,616.0,-200.0,-200.0,-200.0,2004-12-22 05:00:00
22/12/2004,06:00:00,-200.0,821.0,150.0,,563.0,103.0,1270.0,74.0,807.0,678.0,-200.0,-200.0,-200.0,2004-12-22 06:00:00
22/12/2004,07:00:00,-200.0,932.0,150.0,,701.0,254.0,944.0,124.0,875.0,936.0,-200.0,-200.0,-200.0,2004-12-22 07:00:00
22/12/2004,08:00:00,2.0,1069.0,150.0,,931.0,481.0,782.0,152.0,1054.0,1110.0,-200.0,-200.0,-200.0,2004-12-22 08:00:00
22/12/2004,09:00:00,-200.0,1137.0,150.0,,1066.0,638.0,681.0,174.0,1151.0,1258.0,-200.0,-200.0,-200.0,2004-12-22 09:00:00
22/12/2004,10:00:00,-200.0,1009.0,150.0,,926.0,492.0,791.0,161.0,1015.0,1080.0,-200.0,-200.0,-200.0,2004-12-22 10:00:00
22/12/2004,11:00:00,-200.0,962.0,150.0,,877.0,413.0,841.0,120.0,969.0,949.0,-200.0,-200.0,-200.0,2004-12-22 11:00:00
22/12/2004,12:00:00,-200.0,972.0,150.0,,909.0,364.0,827.0,111.0,1012.0,894.0,-200.0,-200.0,-200.0,2004-12-22 12:00:00
22/12/2004,13:00:00,-200.0,968.0,150.0,,920.0,299.0,831.0,128.0,991.0,882.0,-200.0,-200.0,-200.0,2004-12-22 13:00:00
22/12/2004,14:00:00,-200.0,939.0,150.0,,902.0,342.0,884.0,133.0,969.0,872.0,-200.0,-200.0,-200.0,2004-12-22 14:00:00
22/12/2004,15:00:00,-200.0,901.0,150.0,,843.0,309.0,1061.0,121.0,907.0,751.0,-200.0,-200.0,-200.0,2004-12-22 15:00:00
22/12/2004,16:00:00,-200.0,975.0,150.0,,938.0,367.0,874.0,147.0,989.0,928.0,-200.0,-200.0,-200.0,2004-12-22 16:00:00
22/12/2004,17:00:00,-200.0,1028.0,150.0,,1025.0,357.0,774.0,136.0,1024.0,1160.0,-200.0,-200.0,-200.0,2004-12-22 17:00:00
22/12/2004,18:00:00,-200.0,998.0,150.0,,972.0,345.0,806.0,153.0,984.0,1090.0,-200.0,-200.0,-200.0,2004-12-22 18:00:00
